"","id","action_id","action","held","target","yield","points","token","condition","total_points"
"300",64,20,"combine","triangle_dots_0","diamond_stripes_1","triangle_stripes_2",0,"LPET32ZL","medium",2
"301",64,21,"combine","triangle_stripes_2","square_plain_0","",0,"LPET32ZL","medium",2
"302",64,22,"combine","triangle_stripes_2","triangle_checkered_0","",0,"LPET32ZL","medium",2
"303",64,23,"combine","triangle_stripes_2","square_dots_0","",0,"LPET32ZL","medium",2
"304",64,24,"combine","triangle_stripes_2","diamond_dots_0","triangle_dots_3",0,"LPET32ZL","medium",2
"305",64,25,"combine","triangle_dots_3","diamond_plain_0","triangle_plain_4",0,"LPET32ZL","medium",2
"306",64,26,"combine","triangle_plain_4","diamond_stripes_0","triangle_stripes_5",0,"LPET32ZL","medium",2
"307",64,27,"combine","triangle_stripes_5","diamond_checkered_0","",0,"LPET32ZL","medium",2
"308",64,28,"combine","triangle_stripes_5","diamond_stripes_0","",0,"LPET32ZL","medium",2
"309",64,29,"combine","triangle_stripes_5","diamond_plain_0","",0,"LPET32ZL","medium",2
"310",64,30,"combine","triangle_stripes_5","triangle_checkered_0","",0,"LPET32ZL","medium",2
"311",64,31,"combine","triangle_stripes_5","square_dots_0","",0,"LPET32ZL","medium",2
"312",64,32,"consume","triangle_stripes_5","","",100000,"LPET32ZL","medium",100002
"313",64,33,"combine","square_plain_0","circle_stripes_0","square_stripes_1",0,"LPET32ZL","medium",100002
"314",64,34,"combine","square_stripes_1","circle_plain_0","square_plain_2",0,"LPET32ZL","medium",100002
"315",64,35,"combine","square_plain_2","circle_stripes_0","square_stripes_3",0,"LPET32ZL","medium",100002
"316",64,36,"combine","square_stripes_3","circle_dots_0","square_dots_4",0,"LPET32ZL","medium",100002
"317",64,37,"combine","square_dots_4","circle_checkered_0","square_checkered_5",0,"LPET32ZL","medium",100002
"318",64,38,"combine","square_checkered_5","circle_dots_0","",0,"LPET32ZL","medium",100002
"319",64,39,"combine","square_checkered_5","circle_dots_0","",0,"LPET32ZL","medium",100002
"320",64,40,"consume","square_checkered_5","","",100000,"LPET32ZL","medium",200002
"321",85,1,"combine","square_checkered_0","square_dots_0","square_dots_1",0,"UPTCAQE1","easy",0
"322",85,2,"combine","square_dots_1","circle_dots_0","",0,"UPTCAQE1","easy",0
"323",85,3,"combine","square_dots_1","circle_checkered_0","",0,"UPTCAQE1","easy",0
"324",85,4,"combine","square_dots_1","circle_checkered_0","",0,"UPTCAQE1","easy",0
"325",85,5,"combine","square_dots_1","circle_checkered_0","",0,"UPTCAQE1","easy",0
"326",85,6,"combine","square_dots_1","circle_checkered_0","",0,"UPTCAQE1","easy",0
"327",85,7,"combine","square_dots_1","square_checkered_0","square_checkered_2",0,"UPTCAQE1","easy",0
"328",85,8,"consume","square_checkered_2","","",100,"UPTCAQE1","easy",100
"329",85,9,"consume","diamond_checkered_0","","",1,"UPTCAQE1","easy",101
"330",85,10,"combine","triangle_dots_0","triangle_plain_0","triangle_plain_1",0,"UPTCAQE1","easy",101
"331",85,11,"consume","triangle_plain_1","","",10,"UPTCAQE1","easy",111
"332",85,12,"combine","diamond_dots_0","square_plain_0","",0,"UPTCAQE1","easy",111
"333",85,13,"combine","diamond_dots_0","triangle_checkered_0","",0,"UPTCAQE1","easy",111
"334",85,14,"combine","diamond_dots_0","circle_stripes_0","",0,"UPTCAQE1","easy",111
"335",85,15,"consume","diamond_dots_0","","",1,"UPTCAQE1","easy",112
"336",85,16,"combine","circle_checkered_0","circle_dots_0","circle_dots_1",0,"UPTCAQE1","easy",112
"337",85,17,"consume","circle_dots_1","","",10,"UPTCAQE1","easy",122
"338",85,18,"combine","triangle_dots_0","diamond_plain_0","",0,"UPTCAQE1","easy",122
"339",85,19,"combine","triangle_dots_0","square_stripes_0","",0,"UPTCAQE1","easy",122
"340",85,20,"consume","triangle_dots_0","","",1,"UPTCAQE1","easy",123
"341",85,21,"combine","circle_plain_0","circle_checkered_0","circle_checkered_1",0,"UPTCAQE1","easy",123
"342",85,22,"consume","circle_checkered_1","","",10,"UPTCAQE1","easy",133
"343",85,23,"combine","circle_plain_0","triangle_plain_0","",0,"UPTCAQE1","easy",133
"344",85,24,"combine","circle_plain_0","circle_dots_0","circle_dots_1",0,"UPTCAQE1","easy",133
"345",85,25,"combine","circle_dots_1","circle_stripes_0","circle_stripes_2",0,"UPTCAQE1","easy",133
"346",85,26,"combine","circle_stripes_2","circle_stripes_0","circle_stripes_3",0,"UPTCAQE1","easy",133
"347",85,27,"consume","circle_stripes_3","","",1000,"UPTCAQE1","easy",1133
"348",85,28,"combine","triangle_plain_0","triangle_checkered_0","triangle_checkered_1",0,"UPTCAQE1","easy",1133
"349",85,29,"combine","triangle_checkered_1","triangle_stripes_0","triangle_stripes_2",0,"UPTCAQE1","easy",1133
"350",85,30,"combine","triangle_stripes_2","triangle_stripes_0","triangle_stripes_3",0,"UPTCAQE1","easy",1133
"351",85,31,"combine","triangle_stripes_3","triangle_checkered_0","triangle_checkered_4",0,"UPTCAQE1","easy",1133
"352",85,32,"combine","triangle_checkered_4","diamond_dots_0","",0,"UPTCAQE1","easy",1133
"353",85,33,"consume","triangle_checkered_4","","",10000,"UPTCAQE1","easy",11133
"354",85,34,"combine","diamond_dots_0","diamond_checkered_0","diamond_checkered_1",0,"UPTCAQE1","easy",11133
"355",85,35,"combine","diamond_checkered_1","diamond_plain_0","diamond_plain_2",0,"UPTCAQE1","easy",11133
"356",85,36,"combine","diamond_plain_2","diamond_stripes_0","diamond_stripes_3",0,"UPTCAQE1","easy",11133
"357",85,37,"combine","diamond_stripes_3","diamond_plain_0","diamond_plain_4",0,"UPTCAQE1","easy",11133
"358",85,38,"combine","diamond_plain_4","diamond_stripes_0","diamond_stripes_5",0,"UPTCAQE1","easy",11133
"359",85,39,"consume","diamond_stripes_5","","",100000,"UPTCAQE1","easy",111133
"360",85,40,"combine","square_stripes_0","square_plain_0","square_plain_1",0,"UPTCAQE1","easy",111133
"361",87,1,"combine","diamond_plain_0","diamond_dots_0","",0,"WIBNDXTY","medium",0
"362",87,2,"combine","diamond_plain_0","diamond_checkered_0","",0,"WIBNDXTY","medium",0
"363",87,3,"combine","diamond_plain_0","square_stripes_0","",0,"WIBNDXTY","medium",0
"364",87,4,"combine","diamond_plain_0","triangle_dots_0","diamond_dots_1",0,"WIBNDXTY","medium",0
"365",87,5,"combine","diamond_dots_1","square_stripes_0","",0,"WIBNDXTY","medium",0
"366",87,6,"combine","diamond_dots_1","circle_dots_0","",0,"WIBNDXTY","medium",0
"367",87,7,"combine","diamond_dots_1","triangle_checkered_0","diamond_checkered_2",0,"WIBNDXTY","medium",0
"368",87,8,"combine","diamond_checkered_2","square_dots_0","",0,"WIBNDXTY","medium",0
"369",87,9,"combine","diamond_checkered_2","triangle_plain_0","diamond_plain_3",0,"WIBNDXTY","medium",0
"370",87,10,"consume","diamond_plain_3","","",1000,"WIBNDXTY","medium",1000
"371",87,11,"combine","circle_checkered_0","triangle_plain_0","",0,"WIBNDXTY","medium",1000
"372",87,12,"combine","circle_checkered_0","circle_stripes_0","",0,"WIBNDXTY","medium",1000
"373",87,13,"combine","circle_checkered_0","triangle_checkered_0","",0,"WIBNDXTY","medium",1000
"374",87,14,"combine","circle_checkered_0","triangle_dots_0","",0,"WIBNDXTY","medium",1000
"375",87,15,"combine","circle_checkered_0","triangle_checkered_0","",0,"WIBNDXTY","medium",1000
"376",87,16,"combine","circle_checkered_0","triangle_dots_0","",0,"WIBNDXTY","medium",1000
"377",87,17,"combine","circle_checkered_0","circle_plain_0","",0,"WIBNDXTY","medium",1000
"378",87,18,"combine","circle_checkered_0","triangle_stripes_0","",0,"WIBNDXTY","medium",1000
"379",87,19,"combine","circle_checkered_0","diamond_dots_0","",0,"WIBNDXTY","medium",1000
"380",87,20,"combine","circle_checkered_0","diamond_dots_0","",0,"WIBNDXTY","medium",1000
"381",87,21,"combine","circle_checkered_0","square_checkered_0","",0,"WIBNDXTY","medium",1000
"382",87,22,"combine","circle_checkered_0","diamond_dots_0","",0,"WIBNDXTY","medium",1000
"383",87,23,"combine","circle_checkered_0","square_dots_0","circle_dots_1",0,"WIBNDXTY","medium",1000
"384",87,24,"combine","circle_dots_1","square_plain_0","circle_plain_2",0,"WIBNDXTY","medium",1000
"385",87,25,"combine","circle_plain_2","triangle_stripes_0","",0,"WIBNDXTY","medium",1000
"386",87,26,"combine","circle_plain_2","circle_plain_0","",0,"WIBNDXTY","medium",1000
"387",87,27,"combine","circle_plain_2","triangle_checkered_0","",0,"WIBNDXTY","medium",1000
"388",87,28,"combine","circle_plain_2","triangle_stripes_0","",0,"WIBNDXTY","medium",1000
"389",87,29,"combine","circle_plain_2","diamond_stripes_0","",0,"WIBNDXTY","medium",1000
"390",87,30,"combine","circle_plain_2","square_checkered_0","circle_checkered_3",0,"WIBNDXTY","medium",1000
"391",87,31,"combine","circle_checkered_3","square_plain_0","circle_plain_4",0,"WIBNDXTY","medium",1000
"392",87,32,"combine","circle_plain_4","triangle_plain_0","",0,"WIBNDXTY","medium",1000
"393",87,33,"combine","circle_plain_4","circle_plain_0","",0,"WIBNDXTY","medium",1000
"394",87,34,"combine","circle_plain_4","triangle_plain_0","",0,"WIBNDXTY","medium",1000
"395",87,35,"combine","circle_plain_4","circle_dots_0","",0,"WIBNDXTY","medium",1000
"396",87,36,"consume","circle_plain_4","","",10000,"WIBNDXTY","medium",11000
"397",87,37,"combine","diamond_checkered_0","circle_stripes_0","",0,"WIBNDXTY","medium",11000
"398",87,38,"combine","diamond_checkered_0","triangle_checkered_0","",0,"WIBNDXTY","medium",11000
"399",87,39,"combine","diamond_checkered_0","square_checkered_0","",0,"WIBNDXTY","medium",11000
"400",87,40,"combine","diamond_checkered_0","circle_plain_0","",0,"WIBNDXTY","medium",11000
"401",97,1,"combine","triangle_plain_0","triangle_dots_0","",0,"5AE12AUU","medium",0
"402",97,2,"combine","triangle_plain_0","square_plain_0","",0,"5AE12AUU","medium",0
"403",97,3,"combine","triangle_plain_0","circle_plain_0","",0,"5AE12AUU","medium",0
"404",97,4,"combine","triangle_plain_0","triangle_stripes_0","",0,"5AE12AUU","medium",0
"405",97,5,"combine","triangle_plain_0","diamond_plain_0","",0,"5AE12AUU","medium",0
"406",97,6,"combine","diamond_dots_0","triangle_dots_0","",0,"5AE12AUU","medium",0
"407",97,7,"combine","diamond_dots_0","square_dots_0","",0,"5AE12AUU","medium",0
"408",97,8,"combine","diamond_dots_0","circle_dots_0","",0,"5AE12AUU","medium",0
"409",97,9,"combine","diamond_dots_0","diamond_checkered_0","",0,"5AE12AUU","medium",0
"410",97,10,"combine","diamond_dots_0","diamond_stripes_0","",0,"5AE12AUU","medium",0
"411",97,11,"combine","diamond_dots_0","diamond_plain_0","",0,"5AE12AUU","medium",0
"412",97,12,"combine","diamond_dots_0","square_stripes_0","",0,"5AE12AUU","medium",0
"413",97,13,"combine","diamond_dots_0","square_plain_0","",0,"5AE12AUU","medium",0
"414",97,14,"combine","diamond_dots_0","triangle_checkered_0","diamond_checkered_1",0,"5AE12AUU","medium",0
"415",97,15,"combine","triangle_dots_0","diamond_stripes_0","triangle_stripes_1",0,"5AE12AUU","medium",0
"416",97,16,"combine","square_checkered_0","circle_dots_0","square_dots_1",0,"5AE12AUU","medium",0
"417",97,17,"combine","circle_stripes_0","square_dots_0","circle_dots_1",0,"5AE12AUU","medium",0
"418",97,18,"consume","circle_dots_1","","",10,"5AE12AUU","medium",10
"419",97,19,"combine","diamond_dots_0","triangle_stripes_0","diamond_stripes_1",0,"5AE12AUU","medium",10
"420",97,20,"combine","triangle_dots_0","diamond_stripes_0","triangle_stripes_1",0,"5AE12AUU","medium",10
"421",97,21,"combine","triangle_stripes_1","triangle_stripes_1","",0,"5AE12AUU","medium",10
"422",97,22,"combine","triangle_stripes_1","triangle_plain_0","",0,"5AE12AUU","medium",10
"423",97,23,"combine","triangle_stripes_1","diamond_plain_0","triangle_plain_2",0,"5AE12AUU","medium",10
"424",97,24,"combine","triangle_plain_2","diamond_checkered_1","triangle_checkered_3",0,"5AE12AUU","medium",10
"425",97,25,"combine","square_dots_1","circle_plain_0","square_plain_2",0,"5AE12AUU","medium",10
"426",97,26,"consume","square_plain_2","","",100,"5AE12AUU","medium",110
"427",97,27,"combine","diamond_stripes_1","triangle_plain_0","diamond_plain_2",0,"5AE12AUU","medium",110
"428",97,28,"combine","diamond_plain_2","triangle_stripes_1","diamond_stripes_3",0,"5AE12AUU","medium",110
"429",97,29,"combine","diamond_stripes_3","triangle_checkered_3","diamond_checkered_4",0,"5AE12AUU","medium",110
"430",97,30,"combine","diamond_checkered_4","triangle_stripes_0","diamond_stripes_5",0,"5AE12AUU","medium",110
"431",97,31,"combine","diamond_stripes_5","triangle_plain_0","",0,"5AE12AUU","medium",110
"432",97,32,"combine","diamond_stripes_5","triangle_checkered_0","",0,"5AE12AUU","medium",110
"433",97,33,"consume","diamond_stripes_5","","",100000,"5AE12AUU","medium",100110
"434",97,34,"combine","square_dots_0","circle_stripes_0","square_stripes_1",0,"5AE12AUU","medium",100110
"435",97,35,"combine","square_stripes_1","circle_dots_0","square_dots_2",0,"5AE12AUU","medium",100110
"436",97,36,"combine","square_dots_2","circle_plain_0","square_plain_3",0,"5AE12AUU","medium",100110
"437",97,37,"combine","square_plain_3","circle_checkered_0","square_checkered_4",0,"5AE12AUU","medium",100110
"438",97,38,"consume","square_checkered_4","","",10000,"5AE12AUU","medium",110110
"439",97,39,"combine","circle_checkered_0","square_stripes_0","circle_stripes_1",0,"5AE12AUU","medium",110110
"440",97,40,"consume","circle_stripes_1","","",10,"5AE12AUU","medium",110120
"441",100,1,"combine","square_plain_0","square_stripes_0","",0,"4626JD6Q","medium",0
"442",100,2,"combine","square_plain_0","square_stripes_0","",0,"4626JD6Q","medium",0
"443",100,3,"combine","circle_dots_0","circle_checkered_0","",0,"4626JD6Q","medium",0
"444",100,4,"combine","circle_dots_0","square_dots_0","",0,"4626JD6Q","medium",0
"445",100,5,"combine","diamond_plain_0","diamond_dots_0","",0,"4626JD6Q","medium",0
"446",100,6,"combine","diamond_plain_0","circle_stripes_0","",0,"4626JD6Q","medium",0
"447",100,7,"combine","diamond_plain_0","square_plain_0","",0,"4626JD6Q","medium",0
"448",100,8,"consume","diamond_plain_0","","",1,"4626JD6Q","medium",1
"449",100,9,"combine","circle_checkered_0","circle_plain_0","",0,"4626JD6Q","medium",1
"450",100,10,"combine","circle_checkered_0","circle_stripes_0","",0,"4626JD6Q","medium",1
"451",100,11,"combine","circle_checkered_0","square_plain_0","circle_plain_1",0,"4626JD6Q","medium",1
"452",100,12,"combine","circle_plain_1","circle_dots_0","",0,"4626JD6Q","medium",1
"453",100,13,"combine","circle_plain_1","square_dots_0","circle_dots_2",0,"4626JD6Q","medium",1
"454",100,14,"combine","circle_dots_2","triangle_plain_0","",0,"4626JD6Q","medium",1
"455",100,15,"combine","circle_dots_2","triangle_stripes_0","",0,"4626JD6Q","medium",1
"456",100,16,"combine","circle_dots_2","diamond_plain_0","",0,"4626JD6Q","medium",1
"457",100,17,"combine","circle_dots_2","triangle_dots_0","",0,"4626JD6Q","medium",1
"458",100,18,"combine","square_checkered_0","circle_plain_0","square_plain_1",0,"4626JD6Q","medium",1
"459",100,19,"combine","triangle_stripes_0","diamond_checkered_0","triangle_checkered_1",0,"4626JD6Q","medium",1
"460",100,20,"combine","diamond_plain_0","circle_checkered_0","",0,"4626JD6Q","medium",1
"461",100,21,"combine","diamond_plain_0","diamond_checkered_0","",0,"4626JD6Q","medium",1
"462",100,22,"combine","diamond_plain_0","square_checkered_0","",0,"4626JD6Q","medium",1
"463",100,23,"combine","square_plain_1","square_dots_0","",0,"4626JD6Q","medium",1
"464",100,24,"combine","square_plain_1","square_plain_0","",0,"4626JD6Q","medium",1
"465",100,25,"combine","square_plain_1","triangle_plain_0","",0,"4626JD6Q","medium",1
"466",100,26,"combine","square_plain_1","circle_dots_0","square_dots_2",0,"4626JD6Q","medium",1
"467",100,27,"consume","square_dots_2","","",100,"4626JD6Q","medium",101
"468",100,28,"combine","circle_dots_2","triangle_dots_0","",0,"4626JD6Q","medium",101
"469",100,29,"combine","circle_dots_2","diamond_plain_0","",0,"4626JD6Q","medium",101
"470",100,30,"combine","circle_dots_2","circle_checkered_0","",0,"4626JD6Q","medium",101
"471",100,31,"combine","circle_dots_2","diamond_dots_0","",0,"4626JD6Q","medium",101
"472",100,32,"combine","circle_dots_2","square_checkered_0","circle_checkered_3",0,"4626JD6Q","medium",101
"473",100,33,"combine","circle_checkered_3","circle_dots_0","",0,"4626JD6Q","medium",101
"474",100,34,"combine","square_stripes_0","circle_checkered_3","square_checkered_4",0,"4626JD6Q","medium",101
"475",100,35,"combine","square_checkered_4","diamond_checkered_0","",0,"4626JD6Q","medium",101
"476",100,36,"combine","square_checkered_4","triangle_stripes_0","",0,"4626JD6Q","medium",101
"477",100,37,"consume","square_checkered_4","","",10000,"4626JD6Q","medium",10101
"478",100,38,"consume","square_dots_0","","",1,"4626JD6Q","medium",10102
"479",100,39,"combine","circle_stripes_0","diamond_checkered_0","",0,"4626JD6Q","medium",10102
"480",100,40,"combine","circle_checkered_0","diamond_dots_0","",0,"4626JD6Q","medium",10102
"481",101,1,"combine","circle_stripes_0","circle_dots_0","circle_dots_1",0,"WAEFRCKI","easy",0
"482",101,2,"combine","circle_dots_1","square_plain_0","",0,"WAEFRCKI","easy",0
"483",101,3,"combine","circle_dots_1","circle_checkered_0","circle_checkered_2",0,"WAEFRCKI","easy",0
"484",101,4,"combine","circle_checkered_2","triangle_dots_0","",0,"WAEFRCKI","easy",0
"485",101,5,"combine","circle_checkered_2","triangle_dots_0","",0,"WAEFRCKI","easy",0
"486",101,6,"consume","circle_checkered_2","","",100,"WAEFRCKI","easy",100
"487",101,7,"combine","circle_checkered_0","triangle_dots_0","",0,"WAEFRCKI","easy",100
"488",101,8,"combine","circle_checkered_0","circle_plain_0","circle_plain_1",0,"WAEFRCKI","easy",100
"489",101,9,"combine","circle_plain_1","circle_dots_0","circle_dots_2",0,"WAEFRCKI","easy",100
"490",101,10,"combine","circle_dots_2","circle_stripes_0","circle_stripes_3",0,"WAEFRCKI","easy",100
"491",101,11,"combine","circle_stripes_3","circle_plain_0","circle_plain_4",0,"WAEFRCKI","easy",100
"492",101,12,"consume","circle_plain_4","","",10000,"WAEFRCKI","easy",10100
"493",101,13,"combine","square_plain_0","square_checkered_0","square_checkered_1",0,"WAEFRCKI","easy",10100
"494",101,14,"combine","square_checkered_1","square_stripes_0","square_stripes_2",0,"WAEFRCKI","easy",10100
"495",101,15,"combine","square_stripes_2","square_dots_0","square_dots_3",0,"WAEFRCKI","easy",10100
"496",101,16,"combine","square_dots_3","square_plain_0","square_plain_4",0,"WAEFRCKI","easy",10100
"497",101,17,"combine","square_plain_4","square_stripes_0","square_stripes_5",0,"WAEFRCKI","easy",10100
"498",101,18,"combine","square_stripes_5","square_dots_0","",0,"WAEFRCKI","easy",10100
"499",101,19,"consume","square_stripes_5","","",100000,"WAEFRCKI","easy",110100
"500",101,20,"combine","triangle_plain_0","triangle_stripes_0","triangle_stripes_1",0,"WAEFRCKI","easy",110100
"501",101,21,"combine","triangle_stripes_1","triangle_checkered_0","triangle_checkered_2",0,"WAEFRCKI","easy",110100
"502",101,22,"combine","triangle_checkered_2","triangle_dots_0","triangle_dots_3",0,"WAEFRCKI","easy",110100
"503",101,23,"combine","triangle_dots_3","triangle_plain_0","triangle_plain_4",0,"WAEFRCKI","easy",110100
"504",101,24,"combine","triangle_plain_4","triangle_dots_0","triangle_dots_5",0,"WAEFRCKI","easy",110100
"505",101,25,"consume","triangle_dots_5","","",100000,"WAEFRCKI","easy",210100
"506",101,26,"combine","diamond_plain_0","diamond_stripes_0","diamond_stripes_1",0,"WAEFRCKI","easy",210100
"507",101,27,"combine","diamond_stripes_1","diamond_checkered_0","diamond_checkered_2",0,"WAEFRCKI","easy",210100
"508",101,28,"combine","diamond_checkered_2","diamond_dots_0","diamond_dots_3",0,"WAEFRCKI","easy",210100
"509",101,29,"combine","diamond_dots_3","diamond_plain_0","diamond_plain_4",0,"WAEFRCKI","easy",210100
"510",101,30,"combine","diamond_plain_4","diamond_checkered_0","diamond_checkered_5",0,"WAEFRCKI","easy",210100
"511",101,31,"consume","diamond_checkered_5","","",100000,"WAEFRCKI","easy",310100
"512",101,32,"combine","square_checkered_0","square_dots_0","square_dots_1",0,"WAEFRCKI","easy",310100
"513",101,33,"combine","square_dots_1","diamond_dots_0","",0,"WAEFRCKI","easy",310100
"514",101,34,"combine","square_dots_1","diamond_stripes_0","",0,"WAEFRCKI","easy",310100
"515",101,35,"combine","square_dots_1","diamond_dots_0","",0,"WAEFRCKI","easy",310100
"516",101,36,"combine","square_dots_1","diamond_stripes_0","",0,"WAEFRCKI","easy",310100
"517",101,37,"combine","square_dots_1","diamond_dots_0","",0,"WAEFRCKI","easy",310100
"518",101,38,"combine","square_dots_1","diamond_stripes_0","",0,"WAEFRCKI","easy",310100
"519",101,39,"combine","square_dots_1","triangle_checkered_0","",0,"WAEFRCKI","easy",310100
"520",101,40,"combine","square_dots_1","triangle_stripes_0","",0,"WAEFRCKI","easy",310100
"521",104,1,"combine","diamond_dots_0","triangle_dots_0","",0,"406XA8WQ","easy",0
"522",104,2,"combine","circle_checkered_0","circle_stripes_0","circle_stripes_1",0,"406XA8WQ","easy",0
"523",104,3,"combine","circle_stripes_1","triangle_dots_0","",0,"406XA8WQ","easy",0
"524",104,4,"combine","circle_stripes_1","triangle_plain_0","",0,"406XA8WQ","easy",0
"525",104,5,"combine","circle_stripes_1","triangle_plain_0","",0,"406XA8WQ","easy",0
"526",104,6,"combine","circle_stripes_1","circle_plain_0","circle_plain_2",0,"406XA8WQ","easy",0
"527",104,7,"combine","circle_plain_2","triangle_plain_0","",0,"406XA8WQ","easy",0
"528",104,8,"combine","circle_plain_2","triangle_dots_0","",0,"406XA8WQ","easy",0
"529",104,9,"combine","circle_plain_2","circle_plain_0","circle_plain_3",0,"406XA8WQ","easy",0
"530",104,10,"combine","circle_plain_3","circle_dots_0","circle_dots_4",0,"406XA8WQ","easy",0
"531",104,11,"combine","circle_dots_4","circle_stripes_0","circle_stripes_5",0,"406XA8WQ","easy",0
"532",104,12,"combine","circle_stripes_5","circle_checkered_0","",0,"406XA8WQ","easy",0
"533",104,13,"combine","circle_stripes_5","circle_checkered_0","",0,"406XA8WQ","easy",0
"534",104,14,"combine","triangle_stripes_0","triangle_plain_0","triangle_plain_1",0,"406XA8WQ","easy",0
"535",104,15,"combine","triangle_plain_1","triangle_dots_0","triangle_dots_2",0,"406XA8WQ","easy",0
"536",104,16,"combine","triangle_dots_2","triangle_checkered_0","triangle_checkered_3",0,"406XA8WQ","easy",0
"537",104,17,"combine","triangle_checkered_3","triangle_dots_0","triangle_dots_4",0,"406XA8WQ","easy",0
"538",104,18,"combine","triangle_dots_4","triangle_stripes_0","triangle_stripes_5",0,"406XA8WQ","easy",0
"539",104,19,"combine","triangle_stripes_5","triangle_plain_0","",0,"406XA8WQ","easy",0
"540",104,20,"consume","triangle_stripes_5","","",100000,"406XA8WQ","easy",100000
"541",104,21,"combine","diamond_stripes_0","diamond_plain_0","diamond_plain_1",0,"406XA8WQ","easy",100000
"542",104,22,"combine","diamond_plain_1","diamond_checkered_0","diamond_checkered_2",0,"406XA8WQ","easy",100000
"543",104,23,"combine","diamond_checkered_2","diamond_dots_0","diamond_dots_3",0,"406XA8WQ","easy",100000
"544",104,24,"combine","diamond_dots_3","diamond_plain_0","diamond_plain_4",0,"406XA8WQ","easy",100000
"545",104,25,"combine","diamond_plain_4","diamond_checkered_0","diamond_checkered_5",0,"406XA8WQ","easy",100000
"546",104,26,"combine","diamond_checkered_5","diamond_stripes_0","",0,"406XA8WQ","easy",100000
"547",104,27,"combine","diamond_checkered_5","diamond_dots_0","",0,"406XA8WQ","easy",100000
"548",104,28,"combine","circle_stripes_5","circle_checkered_0","",0,"406XA8WQ","easy",100000
"549",104,29,"combine","circle_stripes_5","circle_checkered_0","",0,"406XA8WQ","easy",100000
"550",104,30,"combine","circle_stripes_5","circle_checkered_0","",0,"406XA8WQ","easy",100000
"551",104,31,"combine","triangle_plain_0","triangle_checkered_0","triangle_checkered_1",0,"406XA8WQ","easy",100000
"552",104,32,"combine","square_checkered_0","square_stripes_0","square_stripes_1",0,"406XA8WQ","easy",100000
"553",104,33,"combine","square_stripes_1","square_plain_0","square_plain_2",0,"406XA8WQ","easy",100000
"554",104,34,"combine","square_plain_2","square_dots_0","square_dots_3",0,"406XA8WQ","easy",100000
"555",104,35,"combine","square_dots_3","square_checkered_0","square_checkered_4",0,"406XA8WQ","easy",100000
"556",104,36,"combine","square_checkered_4","square_dots_0","square_dots_5",0,"406XA8WQ","easy",100000
"557",104,37,"combine","square_dots_5","square_stripes_0","",0,"406XA8WQ","easy",100000
"558",104,38,"combine","circle_checkered_0","circle_stripes_5","",0,"406XA8WQ","easy",100000
"559",104,39,"combine","circle_checkered_0","circle_dots_0","circle_dots_1",0,"406XA8WQ","easy",100000
"560",104,40,"combine","circle_dots_1","circle_stripes_5","",0,"406XA8WQ","easy",100000
"561",108,1,"combine","square_dots_0","square_checkered_0","square_checkered_1",0,"B99FTIL5","easy",0
"562",108,2,"combine","square_checkered_1","square_checkered_0","square_checkered_2",0,"B99FTIL5","easy",0
"563",108,3,"combine","square_checkered_2","square_stripes_0","square_stripes_3",0,"B99FTIL5","easy",0
"564",108,4,"combine","square_stripes_3","square_stripes_0","square_stripes_4",0,"B99FTIL5","easy",0
"565",108,5,"combine","square_stripes_4","square_dots_0","square_dots_5",0,"B99FTIL5","easy",0
"566",108,6,"combine","square_dots_5","square_plain_0","",0,"B99FTIL5","easy",0
"567",108,7,"combine","square_dots_5","circle_dots_0","",0,"B99FTIL5","easy",0
"568",108,8,"combine","square_dots_5","diamond_dots_0","",0,"B99FTIL5","easy",0
"569",108,9,"combine","square_dots_5","circle_dots_0","",0,"B99FTIL5","easy",0
"570",108,10,"combine","circle_dots_0","circle_stripes_0","circle_stripes_1",0,"B99FTIL5","easy",0
"571",108,11,"combine","circle_stripes_1","circle_checkered_0","circle_checkered_2",0,"B99FTIL5","easy",0
"572",108,12,"combine","circle_checkered_2","circle_stripes_0","circle_stripes_3",0,"B99FTIL5","easy",0
"573",108,13,"combine","circle_stripes_3","circle_plain_0","circle_plain_4",0,"B99FTIL5","easy",0
"574",108,14,"combine","circle_plain_4","circle_dots_0","circle_dots_5",0,"B99FTIL5","easy",0
"575",108,15,"combine","circle_dots_5","circle_plain_0","",0,"B99FTIL5","easy",0
"576",108,16,"combine","circle_dots_5","square_dots_5","",0,"B99FTIL5","easy",0
"577",108,17,"combine","diamond_plain_0","diamond_dots_0","diamond_dots_1",0,"B99FTIL5","easy",0
"578",108,18,"combine","diamond_dots_1","diamond_checkered_0","diamond_checkered_2",0,"B99FTIL5","easy",0
"579",108,19,"combine","diamond_checkered_2","diamond_stripes_0","diamond_stripes_3",0,"B99FTIL5","easy",0
"580",108,20,"combine","diamond_stripes_3","diamond_plain_0","diamond_plain_4",0,"B99FTIL5","easy",0
"581",108,21,"combine","diamond_plain_4","diamond_dots_0","diamond_dots_5",0,"B99FTIL5","easy",0
"582",108,22,"combine","diamond_dots_5","diamond_checkered_0","",0,"B99FTIL5","easy",0
"583",108,23,"combine","diamond_dots_5","diamond_stripes_0","",0,"B99FTIL5","easy",0
"584",108,24,"combine","triangle_plain_0","triangle_dots_0","triangle_dots_1",0,"B99FTIL5","easy",0
"585",108,25,"combine","triangle_dots_1","triangle_stripes_0","triangle_stripes_2",0,"B99FTIL5","easy",0
