sub_id,event_id,timestamp,event_action,pos_x,pos_y,actions_left,current_points,currently_carrying,token
98,42,2026-04-23T08:43:17Z,moveDown,3,4,32,0,triangle_dots_4,3KXT7U9H
98,43,2026-04-23T08:43:18Z,moveDown,3,5,32,0,triangle_dots_4,3KXT7U9H
98,44,2026-04-23T08:43:19Z,moveLeft,2,5,32,0,triangle_dots_4,3KXT7U9H
98,45,2026-04-23T08:43:19Z,moveLeft,1,5,32,0,triangle_dots_4,3KXT7U9H
98,46,2026-04-23T08:43:20Z,combine,1,5,31,0,triangle_dots_4,3KXT7U9H
98,47,2026-04-23T08:43:21Z,moveLeft,0,5,31,0,triangle_dots_4,3KXT7U9H
98,48,2026-04-23T08:43:23Z,moveDown,0,6,31,0,triangle_dots_4,3KXT7U9H
98,49,2026-04-23T08:43:23Z,moveDown,0,7,31,0,triangle_dots_4,3KXT7U9H
98,50,2026-04-23T08:43:24Z,combine,0,7,30,0,triangle_dots_4,3KXT7U9H
98,51,2026-04-23T08:43:26Z,moveDown,0,8,30,0,triangle_dots_4,3KXT7U9H
98,52,2026-04-23T08:43:27Z,moveRight,1,8,30,0,triangle_dots_4,3KXT7U9H
98,53,2026-04-23T08:43:27Z,moveRight,2,8,30,0,triangle_dots_4,3KXT7U9H
98,54,2026-04-23T08:43:27Z,moveRight,3,8,30,0,triangle_dots_4,3KXT7U9H
98,55,2026-04-23T08:43:28Z,moveRight,4,8,30,0,triangle_dots_4,3KXT7U9H
98,56,2026-04-23T08:43:28Z,moveRight,5,8,30,0,triangle_dots_4,3KXT7U9H
98,57,2026-04-23T08:43:29Z,consume,5,8,29,10000,,3KXT7U9H
98,58,2026-04-23T08:43:31Z,moveRight,6,8,29,10000,,3KXT7U9H
98,59,2026-04-23T08:43:31Z,moveRight,7,8,29,10000,,3KXT7U9H
98,60,2026-04-23T08:43:32Z,moveUp,7,7,29,10000,,3KXT7U9H
98,61,2026-04-23T08:43:33Z,pickUp,7,7,29,10000,triangle_dots_0,3KXT7U9H
98,62,2026-04-23T08:43:37Z,moveRight,8,7,29,10000,triangle_dots_0,3KXT7U9H
98,63,2026-04-23T08:43:39Z,moveDown,8,8,29,10000,triangle_dots_0,3KXT7U9H
98,64,2026-04-23T08:43:40Z,combine,8,8,28,10000,triangle_checkered_1,3KXT7U9H
98,65,2026-04-23T08:43:41Z,moveDown,8,9,28,10000,triangle_checkered_1,3KXT7U9H
98,66,2026-04-23T08:43:42Z,moveRight,9,9,28,10000,triangle_checkered_1,3KXT7U9H
98,67,2026-04-23T08:43:42Z,moveRight,10,9,28,10000,triangle_checkered_1,3KXT7U9H
98,68,2026-04-23T08:43:42Z,moveRight,11,9,28,10000,triangle_checkered_1,3KXT7U9H
98,69,2026-04-23T08:43:43Z,combine,11,9,27,10000,triangle_checkered_1,3KXT7U9H
98,70,2026-04-23T08:43:44Z,moveRight,12,9,27,10000,triangle_checkered_1,3KXT7U9H
98,71,2026-04-23T08:43:44Z,combine,12,9,26,10000,triangle_checkered_1,3KXT7U9H
98,72,2026-04-23T08:43:45Z,moveRight,13,9,26,10000,triangle_checkered_1,3KXT7U9H
98,73,2026-04-23T08:43:45Z,combine,13,9,25,10000,triangle_checkered_1,3KXT7U9H
98,74,2026-04-23T08:43:46Z,moveDown,13,10,25,10000,triangle_checkered_1,3KXT7U9H
98,75,2026-04-23T08:43:47Z,moveDown,13,11,25,10000,triangle_checkered_1,3KXT7U9H
98,76,2026-04-23T08:43:47Z,combine,13,11,24,10000,triangle_checkered_1,3KXT7U9H
98,77,2026-04-23T08:43:48Z,moveLeft,12,11,24,10000,triangle_checkered_1,3KXT7U9H
98,78,2026-04-23T08:43:48Z,moveLeft,11,11,24,10000,triangle_checkered_1,3KXT7U9H
98,79,2026-04-23T08:43:49Z,moveUp,11,10,24,10000,triangle_checkered_1,3KXT7U9H
98,80,2026-04-23T08:43:50Z,combine,11,10,23,10000,triangle_stripes_2,3KXT7U9H
98,81,2026-04-23T08:43:51Z,moveUp,11,9,23,10000,triangle_stripes_2,3KXT7U9H
98,82,2026-04-23T08:43:51Z,combine,11,9,22,10000,triangle_stripes_2,3KXT7U9H
98,83,2026-04-23T08:43:53Z,moveRight,12,9,22,10000,triangle_stripes_2,3KXT7U9H
98,84,2026-04-23T08:43:53Z,combine,12,9,21,10000,triangle_stripes_2,3KXT7U9H
98,85,2026-04-23T08:43:54Z,moveRight,13,9,21,10000,triangle_stripes_2,3KXT7U9H
98,86,2026-04-23T08:43:54Z,combine,13,9,20,10000,triangle_stripes_2,3KXT7U9H
98,87,2026-04-23T08:43:55Z,moveDown,13,10,20,10000,triangle_stripes_2,3KXT7U9H
98,88,2026-04-23T08:43:56Z,moveDown,13,11,20,10000,triangle_stripes_2,3KXT7U9H
98,89,2026-04-23T08:43:56Z,combine,13,11,19,10000,triangle_stripes_2,3KXT7U9H
98,90,2026-04-23T08:43:58Z,moveLeft,12,11,19,10000,triangle_stripes_2,3KXT7U9H
98,91,2026-04-23T08:43:59Z,moveDown,12,12,19,10000,triangle_stripes_2,3KXT7U9H
98,92,2026-04-23T08:43:59Z,combine,12,12,18,10000,triangle_stripes_2,3KXT7U9H
98,93,2026-04-23T08:44:01Z,moveDown,12,13,18,10000,triangle_stripes_2,3KXT7U9H
98,94,2026-04-23T08:44:02Z,moveDown,12,14,18,10000,triangle_stripes_2,3KXT7U9H
98,95,2026-04-23T08:44:03Z,moveLeft,11,14,18,10000,triangle_stripes_2,3KXT7U9H
98,96,2026-04-23T08:44:03Z,moveLeft,10,14,18,10000,triangle_stripes_2,3KXT7U9H
98,97,2026-04-23T08:44:03Z,moveLeft,9,14,18,10000,triangle_stripes_2,3KXT7U9H
98,98,2026-04-23T08:44:03Z,moveLeft,8,14,18,10000,triangle_stripes_2,3KXT7U9H
98,99,2026-04-23T08:44:04Z,moveLeft,7,14,18,10000,triangle_stripes_2,3KXT7U9H
98,100,2026-04-23T08:44:04Z,moveLeft,6,14,18,10000,triangle_stripes_2,3KXT7U9H
98,101,2026-04-23T08:44:04Z,moveLeft,5,14,18,10000,triangle_stripes_2,3KXT7U9H
98,102,2026-04-23T08:44:04Z,moveLeft,4,14,18,10000,triangle_stripes_2,3KXT7U9H
98,103,2026-04-23T08:44:04Z,moveLeft,3,14,18,10000,triangle_stripes_2,3KXT7U9H
98,104,2026-04-23T08:44:05Z,combine,3,14,17,10000,triangle_stripes_2,3KXT7U9H
98,105,2026-04-23T08:44:06Z,moveLeft,2,14,17,10000,triangle_stripes_2,3KXT7U9H
98,106,2026-04-23T08:44:06Z,combine,2,14,16,10000,triangle_plain_3,3KXT7U9H
98,107,2026-04-23T08:44:07Z,moveUp,2,13,16,10000,triangle_plain_3,3KXT7U9H
98,108,2026-04-23T08:44:08Z,moveUp,2,12,16,10000,triangle_plain_3,3KXT7U9H
98,109,2026-04-23T08:44:08Z,moveUp,2,11,16,10000,triangle_plain_3,3KXT7U9H
98,110,2026-04-23T08:44:08Z,moveUp,2,10,16,10000,triangle_plain_3,3KXT7U9H
98,111,2026-04-23T08:44:08Z,moveUp,2,9,16,10000,triangle_plain_3,3KXT7U9H
98,112,2026-04-23T08:44:08Z,moveUp,2,8,16,10000,triangle_plain_3,3KXT7U9H
98,113,2026-04-23T08:44:09Z,moveUp,2,7,16,10000,triangle_plain_3,3KXT7U9H
98,114,2026-04-23T08:44:09Z,moveUp,2,6,16,10000,triangle_plain_3,3KXT7U9H
98,115,2026-04-23T08:44:10Z,moveUp,2,5,16,10000,triangle_plain_3,3KXT7U9H
98,116,2026-04-23T08:44:10Z,moveLeft,1,5,16,10000,triangle_plain_3,3KXT7U9H
98,117,2026-04-23T08:44:11Z,combine,1,5,15,10000,triangle_plain_3,3KXT7U9H
98,118,2026-04-23T08:44:12Z,moveDown,1,6,15,10000,triangle_plain_3,3KXT7U9H
98,119,2026-04-23T08:44:12Z,moveDown,1,7,15,10000,triangle_plain_3,3KXT7U9H
98,120,2026-04-23T08:44:13Z,moveLeft,0,7,15,10000,triangle_plain_3,3KXT7U9H
98,121,2026-04-23T08:44:14Z,combine,0,7,14,10000,triangle_plain_3,3KXT7U9H
98,122,2026-04-23T08:44:15Z,moveRight,1,7,14,10000,triangle_plain_3,3KXT7U9H
98,123,2026-04-23T08:44:15Z,moveRight,2,7,14,10000,triangle_plain_3,3KXT7U9H
98,124,2026-04-23T08:44:15Z,moveRight,3,7,14,10000,triangle_plain_3,3KXT7U9H
98,125,2026-04-23T08:44:15Z,moveRight,4,7,14,10000,triangle_plain_3,3KXT7U9H
98,126,2026-04-23T08:44:15Z,moveRight,5,7,14,10000,triangle_plain_3,3KXT7U9H
98,127,2026-04-23T08:44:16Z,moveRight,6,7,14,10000,triangle_plain_3,3KXT7U9H
98,128,2026-04-23T08:44:17Z,moveDown,6,8,14,10000,triangle_plain_3,3KXT7U9H
98,129,2026-04-23T08:44:17Z,combine,6,8,13,10000,triangle_plain_3,3KXT7U9H
98,130,2026-04-23T08:44:18Z,moveDown,6,9,13,10000,triangle_plain_3,3KXT7U9H
98,131,2026-04-23T08:44:18Z,moveDown,6,10,13,10000,triangle_plain_3,3KXT7U9H
98,132,2026-04-23T08:44:20Z,moveRight,7,10,13,10000,triangle_plain_3,3KXT7U9H
98,133,2026-04-23T08:44:20Z,moveRight,8,10,13,10000,triangle_plain_3,3KXT7U9H
98,134,2026-04-23T08:44:20Z,moveRight,9,10,13,10000,triangle_plain_3,3KXT7U9H
98,135,2026-04-23T08:44:21Z,moveRight,10,10,13,10000,triangle_plain_3,3KXT7U9H
98,136,2026-04-23T08:44:21Z,moveRight,11,10,13,10000,triangle_plain_3,3KXT7U9H
98,137,2026-04-23T08:44:22Z,moveUp,11,9,13,10000,triangle_plain_3,3KXT7U9H
98,138,2026-04-23T08:44:22Z,combine,11,9,12,10000,triangle_plain_3,3KXT7U9H
98,139,2026-04-23T08:44:23Z,moveRight,12,9,12,10000,triangle_plain_3,3KXT7U9H
98,140,2026-04-23T08:44:23Z,combine,12,9,11,10000,triangle_plain_3,3KXT7U9H
98,141,2026-04-23T08:44:24Z,moveUp,12,8,11,10000,triangle_plain_3,3KXT7U9H
98,142,2026-04-23T08:44:26Z,moveRight,13,8,11,10000,triangle_plain_3,3KXT7U9H
98,143,2026-04-23T08:44:27Z,moveDown,13,9,11,10000,triangle_plain_3,3KXT7U9H
98,144,2026-04-23T08:44:27Z,combine,13,9,10,10000,triangle_plain_3,3KXT7U9H
98,145,2026-04-23T08:44:28Z,moveDown,13,10,10,10000,triangle_plain_3,3KXT7U9H
98,146,2026-04-23T08:44:28Z,moveDown,13,11,10,10000,triangle_plain_3,3KXT7U9H
98,147,2026-04-23T08:44:29Z,combine,13,11,9,10000,triangle_plain_3,3KXT7U9H
98,148,2026-04-23T08:44:29Z,moveDown,13,12,9,10000,triangle_plain_3,3KXT7U9H
98,149,2026-04-23T08:44:30Z,moveLeft,12,12,9,10000,triangle_plain_3,3KXT7U9H
98,150,2026-04-23T08:44:31Z,combine,12,12,8,10000,triangle_plain_3,3KXT7U9H
98,151,2026-04-23T08:44:31Z,moveUp,12,11,8,10000,triangle_plain_3,3KXT7U9H
98,152,2026-04-23T08:44:32Z,moveUp,12,10,8,10000,triangle_plain_3,3KXT7U9H
98,153,2026-04-23T08:44:32Z,moveUp,12,9,8,10000,triangle_plain_3,3KXT7U9H
98,154,2026-04-23T08:44:32Z,moveUp,12,8,8,10000,triangle_plain_3,3KXT7U9H
98,155,2026-04-23T08:44:32Z,moveUp,12,7,8,10000,triangle_plain_3,3KXT7U9H
98,156,2026-04-23T08:44:32Z,moveUp,12,6,8,10000,triangle_plain_3,3KXT7U9H
98,157,2026-04-23T08:44:33Z,moveUp,12,5,8,10000,triangle_plain_3,3KXT7U9H
98,158,2026-04-23T08:44:33Z,moveUp,12,4,8,10000,triangle_plain_3,3KXT7U9H
98,159,2026-04-23T08:44:34Z,moveRight,13,4,8,10000,triangle_plain_3,3KXT7U9H
98,160,2026-04-23T08:44:34Z,moveRight,14,4,8,10000,triangle_plain_3,3KXT7U9H
98,161,2026-04-23T08:44:35Z,combine,14,4,7,10000,triangle_plain_3,3KXT7U9H
98,162,2026-04-23T08:44:37Z,moveDown,14,5,7,10000,triangle_plain_3,3KXT7U9H
98,163,2026-04-23T08:44:37Z,combine,14,5,6,10000,triangle_checkered_4,3KXT7U9H
98,164,2026-04-23T08:44:40Z,moveDown,14,6,6,10000,triangle_checkered_4,3KXT7U9H
98,165,2026-04-23T08:44:40Z,moveDown,14,7,6,10000,triangle_checkered_4,3KXT7U9H
98,166,2026-04-23T08:44:40Z,moveDown,14,8,6,10000,triangle_checkered_4,3KXT7U9H
98,167,2026-04-23T08:44:40Z,moveDown,14,9,6,10000,triangle_checkered_4,3KXT7U9H
98,168,2026-04-23T08:44:41Z,moveLeft,13,9,6,10000,triangle_checkered_4,3KXT7U9H
98,169,2026-04-23T08:44:41Z,combine,13,9,5,10000,triangle_checkered_4,3KXT7U9H
98,170,2026-04-23T08:44:42Z,moveLeft,12,9,5,10000,triangle_checkered_4,3KXT7U9H
98,171,2026-04-23T08:44:42Z,combine,12,9,4,10000,triangle_checkered_4,3KXT7U9H
98,172,2026-04-23T08:44:43Z,moveLeft,11,9,4,10000,triangle_checkered_4,3KXT7U9H
98,173,2026-04-23T08:44:43Z,combine,11,9,3,10000,triangle_checkered_4,3KXT7U9H
98,174,2026-04-23T08:44:44Z,moveLeft,10,9,3,10000,triangle_checkered_4,3KXT7U9H
98,175,2026-04-23T08:44:44Z,moveLeft,9,9,3,10000,triangle_checkered_4,3KXT7U9H
98,176,2026-04-23T08:44:44Z,moveLeft,8,9,3,10000,triangle_checkered_4,3KXT7U9H
98,177,2026-04-23T08:44:45Z,moveLeft,7,9,3,10000,triangle_checkered_4,3KXT7U9H
98,178,2026-04-23T08:44:45Z,moveLeft,6,9,3,10000,triangle_checkered_4,3KXT7U9H
98,179,2026-04-23T08:44:46Z,moveUp,6,8,3,10000,triangle_checkered_4,3KXT7U9H
98,180,2026-04-23T08:44:47Z,combine,6,8,2,10000,triangle_checkered_4,3KXT7U9H
98,181,2026-04-23T08:44:47Z,moveUp,6,7,2,10000,triangle_checkered_4,3KXT7U9H
98,182,2026-04-23T08:44:48Z,moveUp,6,6,2,10000,triangle_checkered_4,3KXT7U9H
98,183,2026-04-23T08:44:48Z,moveUp,6,5,2,10000,triangle_checkered_4,3KXT7U9H
98,184,2026-04-23T08:44:48Z,moveUp,6,4,2,10000,triangle_checkered_4,3KXT7U9H
98,185,2026-04-23T08:44:49Z,moveUp,6,3,2,10000,triangle_checkered_4,3KXT7U9H
98,186,2026-04-23T08:44:49Z,moveUp,6,2,2,10000,triangle_checkered_4,3KXT7U9H
98,187,2026-04-23T08:44:49Z,moveUp,6,1,2,10000,triangle_checkered_4,3KXT7U9H
98,188,2026-04-23T08:44:49Z,moveUp,6,0,2,10000,triangle_checkered_4,3KXT7U9H
98,189,2026-04-23T08:44:50Z,moveLeft,5,0,2,10000,triangle_checkered_4,3KXT7U9H
98,190,2026-04-23T08:44:51Z,combine,5,0,1,10000,triangle_checkered_4,3KXT7U9H
98,191,2026-04-23T08:44:51Z,moveLeft,4,0,1,10000,triangle_checkered_4,3KXT7U9H
98,192,2026-04-23T08:44:52Z,moveLeft,3,0,1,10000,triangle_checkered_4,3KXT7U9H
98,193,2026-04-23T08:44:52Z,moveLeft,2,0,1,10000,triangle_checkered_4,3KXT7U9H
98,194,2026-04-23T08:44:52Z,moveLeft,1,0,1,10000,triangle_checkered_4,3KXT7U9H
98,195,2026-04-23T08:44:52Z,moveLeft,0,0,1,10000,triangle_checkered_4,3KXT7U9H
98,196,2026-04-23T08:44:59Z,moveRight,1,0,1,10000,triangle_checkered_4,3KXT7U9H
98,197,2026-04-23T08:44:59Z,moveRight,2,0,1,10000,triangle_checkered_4,3KXT7U9H
98,198,2026-04-23T08:44:59Z,moveRight,3,0,1,10000,triangle_checkered_4,3KXT7U9H
98,199,2026-04-23T08:44:59Z,moveRight,4,0,1,10000,triangle_checkered_4,3KXT7U9H
98,200,2026-04-23T08:45:00Z,consume,4,0,0,20000,,3KXT7U9H
99,1,2026-04-23T08:39:26Z,moveUp,7,6,40,0,,ZMC8MF8G
99,2,2026-04-23T08:39:27Z,moveUp,7,5,40,0,,ZMC8MF8G
99,3,2026-04-23T08:39:28Z,moveUp,7,4,40,0,,ZMC8MF8G
99,4,2026-04-23T08:39:29Z,moveUp,7,3,40,0,,ZMC8MF8G
99,5,2026-04-23T08:39:30Z,pickUp,7,3,40,0,square_plain_0,ZMC8MF8G
99,6,2026-04-23T08:39:31Z,moveRight,8,3,40,0,square_plain_0,ZMC8MF8G
99,7,2026-04-23T08:39:32Z,moveRight,9,3,40,0,square_plain_0,ZMC8MF8G
99,8,2026-04-23T08:39:32Z,moveRight,10,3,40,0,square_plain_0,ZMC8MF8G
99,9,2026-04-23T08:39:33Z,moveRight,11,3,40,0,square_plain_0,ZMC8MF8G
99,10,2026-04-23T08:39:34Z,moveDown,11,4,40,0,square_plain_0,ZMC8MF8G
99,11,2026-04-23T08:39:34Z,moveDown,11,5,40,0,square_plain_0,ZMC8MF8G
99,12,2026-04-23T08:39:35Z,combine,11,5,39,0,square_dots_1,ZMC8MF8G
99,13,2026-04-23T08:39:37Z,moveLeft,10,5,39,0,square_dots_1,ZMC8MF8G
99,14,2026-04-23T08:39:39Z,consume,10,5,38,10,,ZMC8MF8G
99,15,2026-04-23T08:39:44Z,moveDown,10,6,38,10,,ZMC8MF8G
99,16,2026-04-23T08:39:44Z,moveDown,10,7,38,10,,ZMC8MF8G
99,17,2026-04-23T08:39:45Z,moveDown,10,8,38,10,,ZMC8MF8G
99,18,2026-04-23T08:39:45Z,moveDown,10,9,38,10,,ZMC8MF8G
99,19,2026-04-23T08:39:46Z,moveLeft,9,9,38,10,,ZMC8MF8G
99,20,2026-04-23T08:39:46Z,moveLeft,8,9,38,10,,ZMC8MF8G
99,21,2026-04-23T08:39:47Z,pickUp,8,9,38,10,circle_stripes_0,ZMC8MF8G
99,22,2026-04-23T08:39:49Z,moveRight,9,9,38,10,circle_stripes_0,ZMC8MF8G
99,23,2026-04-23T08:39:49Z,moveRight,10,9,38,10,circle_stripes_0,ZMC8MF8G
99,24,2026-04-23T08:39:49Z,moveRight,11,9,38,10,circle_stripes_0,ZMC8MF8G
99,25,2026-04-23T08:39:50Z,moveRight,12,9,38,10,circle_stripes_0,ZMC8MF8G
99,26,2026-04-23T08:39:50Z,moveRight,13,9,38,10,circle_stripes_0,ZMC8MF8G
99,27,2026-04-23T08:39:51Z,moveRight,14,9,38,10,circle_stripes_0,ZMC8MF8G
99,28,2026-04-23T08:39:52Z,combine,14,9,37,10,circle_dots_1,ZMC8MF8G
99,29,2026-04-23T08:39:54Z,moveLeft,13,9,37,10,circle_dots_1,ZMC8MF8G
99,30,2026-04-23T08:39:55Z,consume,13,9,36,20,,ZMC8MF8G
99,31,2026-04-23T08:39:57Z,moveLeft,12,9,36,20,,ZMC8MF8G
99,32,2026-04-23T08:39:57Z,moveLeft,11,9,36,20,,ZMC8MF8G
99,33,2026-04-23T08:39:58Z,moveUp,11,8,36,20,,ZMC8MF8G
99,34,2026-04-23T08:39:59Z,moveUp,11,7,36,20,,ZMC8MF8G
99,35,2026-04-23T08:40:00Z,moveUp,11,6,36,20,,ZMC8MF8G
99,36,2026-04-23T08:40:01Z,moveUp,11,5,36,20,,ZMC8MF8G
99,37,2026-04-23T08:40:02Z,moveUp,11,4,36,20,,ZMC8MF8G
99,38,2026-04-23T08:40:02Z,moveLeft,10,4,36,20,,ZMC8MF8G
99,39,2026-04-23T08:40:02Z,moveLeft,9,4,36,20,,ZMC8MF8G
99,40,2026-04-23T08:40:03Z,pickUp,9,4,36,20,circle_stripes_0,ZMC8MF8G
99,41,2026-04-23T08:40:04Z,moveRight,10,4,36,20,circle_stripes_0,ZMC8MF8G
99,42,2026-04-23T08:40:04Z,moveRight,11,4,36,20,circle_stripes_0,ZMC8MF8G
99,43,2026-04-23T08:40:04Z,moveRight,12,4,36,20,circle_stripes_0,ZMC8MF8G
99,44,2026-04-23T08:40:05Z,moveRight,13,4,36,20,circle_stripes_0,ZMC8MF8G
99,45,2026-04-23T08:40:10Z,combine,13,4,35,20,circle_dots_1,ZMC8MF8G
99,46,2026-04-23T08:40:14Z,moveLeft,12,4,35,20,circle_dots_1,ZMC8MF8G
99,47,2026-04-23T08:40:14Z,moveLeft,11,4,35,20,circle_dots_1,ZMC8MF8G
99,48,2026-04-23T08:40:15Z,moveLeft,10,4,35,20,circle_dots_1,ZMC8MF8G
99,49,2026-04-23T08:40:15Z,moveLeft,9,4,35,20,circle_dots_1,ZMC8MF8G
99,50,2026-04-23T08:40:15Z,moveLeft,8,4,35,20,circle_dots_1,ZMC8MF8G
99,51,2026-04-23T08:40:16Z,moveLeft,7,4,35,20,circle_dots_1,ZMC8MF8G
99,52,2026-04-23T08:40:16Z,moveLeft,6,4,35,20,circle_dots_1,ZMC8MF8G
99,53,2026-04-23T08:40:17Z,moveLeft,5,4,35,20,circle_dots_1,ZMC8MF8G
99,54,2026-04-23T08:40:17Z,moveUp,5,3,35,20,circle_dots_1,ZMC8MF8G
99,55,2026-04-23T08:40:18Z,moveUp,5,2,35,20,circle_dots_1,ZMC8MF8G
99,56,2026-04-23T08:40:18Z,moveUp,5,1,35,20,circle_dots_1,ZMC8MF8G
99,57,2026-04-23T08:40:19Z,moveUp,5,0,35,20,circle_dots_1,ZMC8MF8G
99,58,2026-04-23T08:40:19Z,moveRight,6,0,35,20,circle_dots_1,ZMC8MF8G
99,59,2026-04-23T08:40:21Z,combine,6,0,34,20,circle_checkered_2,ZMC8MF8G
99,60,2026-04-23T08:40:28Z,moveDown,6,1,34,20,circle_checkered_2,ZMC8MF8G
99,61,2026-04-23T08:40:28Z,moveDown,6,2,34,20,circle_checkered_2,ZMC8MF8G
99,62,2026-04-23T08:40:29Z,moveDown,6,3,34,20,circle_checkered_2,ZMC8MF8G
99,63,2026-04-23T08:40:30Z,moveDown,6,4,34,20,circle_checkered_2,ZMC8MF8G
99,64,2026-04-23T08:40:30Z,moveDown,6,5,34,20,circle_checkered_2,ZMC8MF8G
99,65,2026-04-23T08:40:31Z,moveDown,6,6,34,20,circle_checkered_2,ZMC8MF8G
99,66,2026-04-23T08:40:31Z,moveDown,6,7,34,20,circle_checkered_2,ZMC8MF8G
99,67,2026-04-23T08:40:32Z,moveRight,7,7,34,20,circle_checkered_2,ZMC8MF8G
99,68,2026-04-23T08:40:32Z,moveRight,8,7,34,20,circle_checkered_2,ZMC8MF8G
99,69,2026-04-23T08:40:33Z,moveRight,9,7,34,20,circle_checkered_2,ZMC8MF8G
99,70,2026-04-23T08:40:33Z,moveRight,10,7,34,20,circle_checkered_2,ZMC8MF8G
99,71,2026-04-23T08:40:34Z,moveRight,11,7,34,20,circle_checkered_2,ZMC8MF8G
99,72,2026-04-23T08:40:35Z,combine,11,7,33,20,circle_checkered_3,ZMC8MF8G
99,73,2026-04-23T08:40:38Z,moveLeft,10,7,33,20,circle_checkered_3,ZMC8MF8G
99,74,2026-04-23T08:40:38Z,moveLeft,9,7,33,20,circle_checkered_3,ZMC8MF8G
99,75,2026-04-23T08:40:39Z,moveLeft,8,7,33,20,circle_checkered_3,ZMC8MF8G
99,76,2026-04-23T08:40:39Z,moveLeft,7,7,33,20,circle_checkered_3,ZMC8MF8G
99,77,2026-04-23T08:40:40Z,moveLeft,6,7,33,20,circle_checkered_3,ZMC8MF8G
99,78,2026-04-23T08:40:40Z,moveDown,6,8,33,20,circle_checkered_3,ZMC8MF8G
99,79,2026-04-23T08:40:41Z,moveDown,6,9,33,20,circle_checkered_3,ZMC8MF8G
99,80,2026-04-23T08:40:41Z,moveDown,6,10,33,20,circle_checkered_3,ZMC8MF8G
99,81,2026-04-23T08:40:42Z,moveDown,6,11,33,20,circle_checkered_3,ZMC8MF8G
99,82,2026-04-23T08:40:42Z,moveDown,6,12,33,20,circle_checkered_3,ZMC8MF8G
99,83,2026-04-23T08:40:43Z,moveLeft,5,12,33,20,circle_checkered_3,ZMC8MF8G
99,84,2026-04-23T08:40:43Z,moveLeft,4,12,33,20,circle_checkered_3,ZMC8MF8G
99,85,2026-04-23T08:40:44Z,moveLeft,3,12,33,20,circle_checkered_3,ZMC8MF8G
99,86,2026-04-23T08:40:44Z,moveLeft,2,12,33,20,circle_checkered_3,ZMC8MF8G
99,87,2026-04-23T08:40:44Z,moveLeft,1,12,33,20,circle_checkered_3,ZMC8MF8G
99,88,2026-04-23T08:40:45Z,moveLeft,0,12,33,20,circle_checkered_3,ZMC8MF8G
99,89,2026-04-23T08:40:46Z,combine,0,12,32,20,circle_plain_4,ZMC8MF8G
99,90,2026-04-23T08:40:49Z,moveRight,1,12,32,20,circle_plain_4,ZMC8MF8G
99,91,2026-04-23T08:40:49Z,consume,1,12,31,10020,,ZMC8MF8G
99,92,2026-04-23T08:40:51Z,moveRight,2,12,31,10020,,ZMC8MF8G
99,93,2026-04-23T08:40:52Z,moveRight,3,12,31,10020,,ZMC8MF8G
99,94,2026-04-23T08:40:52Z,moveRight,4,12,31,10020,,ZMC8MF8G
99,95,2026-04-23T08:40:53Z,moveUp,4,11,31,10020,,ZMC8MF8G
99,96,2026-04-23T08:40:54Z,moveUp,4,10,31,10020,,ZMC8MF8G
99,97,2026-04-23T08:40:56Z,pickUp,4,10,31,10020,triangle_stripes_0,ZMC8MF8G
99,98,2026-04-23T08:40:57Z,moveRight,5,10,31,10020,triangle_stripes_0,ZMC8MF8G
99,99,2026-04-23T08:40:57Z,moveRight,6,10,31,10020,triangle_stripes_0,ZMC8MF8G
99,100,2026-04-23T08:40:57Z,moveRight,7,10,31,10020,triangle_stripes_0,ZMC8MF8G
99,101,2026-04-23T08:40:58Z,moveRight,8,10,31,10020,triangle_stripes_0,ZMC8MF8G
99,102,2026-04-23T08:40:58Z,moveDown,8,11,31,10020,triangle_stripes_0,ZMC8MF8G
99,103,2026-04-23T08:40:59Z,combine,8,11,30,10020,triangle_plain_1,ZMC8MF8G
99,104,2026-04-23T08:41:01Z,moveLeft,7,11,30,10020,triangle_plain_1,ZMC8MF8G
99,105,2026-04-23T08:41:01Z,moveLeft,6,11,30,10020,triangle_plain_1,ZMC8MF8G
99,106,2026-04-23T08:41:02Z,moveUp,6,10,30,10020,triangle_plain_1,ZMC8MF8G
99,107,2026-04-23T08:41:02Z,moveUp,6,9,30,10020,triangle_plain_1,ZMC8MF8G
99,108,2026-04-23T08:41:02Z,moveUp,6,8,30,10020,triangle_plain_1,ZMC8MF8G
99,109,2026-04-23T08:41:03Z,moveUp,6,7,30,10020,triangle_plain_1,ZMC8MF8G
99,110,2026-04-23T08:41:03Z,moveUp,6,6,30,10020,triangle_plain_1,ZMC8MF8G
99,111,2026-04-23T08:41:03Z,moveUp,6,5,30,10020,triangle_plain_1,ZMC8MF8G
99,112,2026-04-23T08:41:04Z,moveUp,6,4,30,10020,triangle_plain_1,ZMC8MF8G
99,113,2026-04-23T08:41:04Z,moveUp,6,3,30,10020,triangle_plain_1,ZMC8MF8G
99,114,2026-04-23T08:41:04Z,moveUp,6,2,30,10020,triangle_plain_1,ZMC8MF8G
99,115,2026-04-23T08:41:05Z,moveUp,6,1,30,10020,triangle_plain_1,ZMC8MF8G
99,116,2026-04-23T08:41:06Z,combine,6,1,29,10020,triangle_checkered_2,ZMC8MF8G
99,117,2026-04-23T08:41:07Z,moveDown,6,2,29,10020,triangle_checkered_2,ZMC8MF8G
99,118,2026-04-23T08:41:08Z,moveDown,6,3,29,10020,triangle_checkered_2,ZMC8MF8G
